rating,reviews,company,province,parsed_date
1,"Udah 4 kali gagal"" terus ga ke kirim ke alamat",JNT,Lampung,2021-01-20 08:34:05.314241
1,Kenapa kurir J&T selalu minta uang lebih kalo kita transfer alasannya rekening temennya sudah 2 kali sy mengalami hal ini,JNT,Lampung,2021-01-20 08:34:05.314241
1,"Benci benerr, 2x gagal pengiriman, masa iya jam 9 pagi udah tutup toko nya di status paketnya, padahal buka itu kantornya,ga niat bener haaaaaaaahh.......... Laporin kalo kaya gini",JNT,Lampung,2021-01-20 08:34:05.314241
1,"Dri tgl 7 smpe skrng tgl 11 paket ga nympe” , pemberitahuannya malah di tahan, kek mana lah itu 🫵🏻 …",JNT,Lampung,2021-01-20 08:34:05.314241
1,"Saya mau tanya dg paketan saya yg hampir 1mgg belum nyampe, pdhl estimasi diterima tgl 26 agustus skrg malah posisi di banda aceh. Gimana ini. Saya mau batalkan gimana caranya. Saya sdh chat penjual diperbolehkan. Disini sama jnt dc rungkut …",JNT,Lampung,2021-01-20 08:34:05.314241
1,"Kalo gak bisa kerja tutup aja, sangat merugikan pake yg mahal aja segitu lamanya apalagi reguler yasalam, astaghfirullah mau dipake loh, paling ga itu chat gtuu kenapa alasanny",JNT,Lampung,2021-01-20 08:34:05.314241
2,"Tolong paket nya diantar, klo tidak ada orang dirumah ada no telpon bisa dihubungi langsung karna yang punya paket klo gak ada dirumah pasti uang nya sudah ditarok/ dintitipkan.. Jangan langsung menulis pelanggan menolak paket padahal belum diantar.. Tolong kedepanya bs lebih baik lagi",JNT,Lampung,2021-01-20 08:34:05.314241
1,Pelayanannya sangat tidak memuaskan... Harus ke kantor nya sendiri kita ambil ya .tolong dong diperbaikin j&t kalo gini ulasan jelek lama2 kantor nya bisa ditutup . Karyawan nya jga tolong lah respek sama pelanggannya..jgn acuh gk acuh kalian kerja dibayar.  Kalo gk mau kerja mending drumah aja...,JNT,Lampung,2021-01-20 08:34:05.314241
1,ini gimanasih paket ga dikirim kirim dri dua hari lalu pdhal udah dibalam elah lama bener,JNT,Lampung,2021-01-20 08:34:05.314241
1,"Buruk, buruk, buruk
Paket udah lewat 5hr dr estimasi, paket saya nyangkut di mana yaa? Nyanglak gak gerak² …",JNT,Lampung,2021-01-20 08:34:05.314241
1,"Tolong dong kak , paket sya ke Klaten . Knp malah stuck dbandar Lampung . Perbaiki kinerja dong !!!!",JNT,Lampung,2021-01-20 08:34:05.314241
1,Paket dari jateng menuju lampung. transit nyampe di jnt bandar lampung abis tu hilang entah kmn. Tdk ada yg bisa dihubungi. Call center pun cuma nyuruh nunggu. Dah 20 hari gak ada kabar. Nilai paket 1jt padahal.,JNT,Lampung,2021-01-20 08:34:05.314241
1,"Percuma ajg bayar mahal bilang nya paling cepet 2 hari sampe, bener sih 2 hari udah sampe bandar lampung tapi udah lewat 3 hari kurir gak anter ke rumah nama kurirnya Rico Pambudhi & Heru setiawan alasan pertama melewati waktu pengiriman, …",JNT,Lampung,2021-01-20 08:34:05.314241
1,"Tolong tuk ekspedisi J&T disana khusus ny daerah bandar lampung agar lebih berhati-hati lagi dalam proses pengiriman paket dari toko penipu, karna disini ada cust saya yg sudah di tipu oleh oknum sana, dia memesan skincare melalui shopee …",JNT,Lampung,2021-01-20 08:34:05.314241
1,"Saya pesan barang di shopee dan statusnya sudah diterima sama saya sendiri, padahal barang belum sampai ke saya, pembeli dan penjual ribut padahal kesalahan di pengirimannya …",JNT,Lampung,2021-01-20 08:34:05.314241
1,Kantor busuk. Paket saya 3 hr disini,JNT,Lampung,2021-01-20 08:34:05.314241
1,"Masa paket"" gw pada salah sortir, seharusnya pada dikirim ke lampung, ini malah ke jakarta. Mana udh mau lebaran, customer gw pada kompalinnya ke gw 🤬 …",JNT,Lampung,2021-01-20 08:34:05.314241
1,"Paket dah 8 HR punya saya GK sampe""
Mana berharga bgt lg itu isinya dokumen buat ngurus surat"" nikah
Gmna sh j&t nya …",JNT,Lampung,2021-01-20 08:34:05.314241
2,"pak/bu paket saya sudah di pusat sortir balam 4 hari, tolong kirim ke lokasi secepat nya",JNT,Lampung,2021-01-20 08:34:05.314241
1,"Ini parah nih, paket Tangerang ke Lampung bisa lebih dr Estimasi datengnya, abis gitu udah sampe BaLam  3 hari nyangkut,jalan lagi tiba tiba udah sampe Banda Aceh, Tolol Emg!",JNT,Lampung,2021-01-20 08:34:05.314241
1,"Gimana niih yaa kurir jnt express. Pket sya udahh 4 harii blm dtg jugaa. Mnaa bisaa"" nyaa si kurir udh konfirmasi klo pkt udh d terimaa. Pdahal sya blm nerimaa pktnyaa smpe skrg.... di chat ga adaa respon sma sklii. D tlpon pun sma ajaa ga d angkat..... gmnaa inii ????",JNT,Lampung,2021-01-20 08:34:05.314241
2,Jnt tolong paket segera dikirim dari kmren paket gak gerak2 pake ekspedisi lain pengiriman waktunya sama padahal paket dari tempat yg lebih jauh malah udh smpe,JNT,Lampung,2021-01-20 08:34:05.314241
1,Kaya nyesel pake banget pake jasa kurir j&t bandar lampung pengiriman barang lama bngt sumpah tadi mah mending pake shoppe expres lah jasa kurirnya anying lah,JNT,Lampung,2021-01-20 08:34:05.314241
2,"Pak bu kok paket saya yg pertama sampai hari ini belum sampi ya, padahal sudah di bagian sortir bandarlampung dari tgl 9 agustus.
Ini malah paket kedua udah sampai duluan. Mohon pengantaran ke lokasi ya pak bu",JNT,Lampung,2021-01-20 08:34:05.314241
1,Kurir atas nama Eggi yuherman sudah memakan uang cod atas nama penerima shakila sebesar 49.316 saya ada bukti pod bahwa si kurir memakan uang tersebut. Mohon di tindak lanjuti Terimakasih,JNT,Lampung,2021-01-20 08:34:05.314241
1,Pelayan jelek paket nyakut gak jelas huuu,JNT,Lampung,2021-01-20 08:34:05.314241
1,Pengiriman terparah menyesal menggunakan jasa jnt ini,JNT,Lampung,2021-01-20 08:34:05.314241
1,Mf paket kok gk gerak gerak tetap di bandar Lampung terus gimana ni pelayanannya,JNT,Lampung,2021-01-20 08:34:05.314241
1,Tidak rekomendasi buat pengiriman suka ngaco jalur kiriman dulu dari jakarta ke depok setatus barang sampek bandung ini dari lampung satatus barang bisa sampek geresik sekarang di surabaya entah sampeknya kapan😔 …,JNT,Lampung,2021-01-20 08:34:05.314241
1,"Ini pengalaman menjengkan ke 3 dengan ekspresi JNT...  Paket bisa sampai Medan trus jakarta lagi baru dikirim ke bandar Lampung..
Padahal paket dari Tanggerang. …",JNT,Lampung,2021-01-20 08:34:05.314241
1,"Sejenis barang apa saya yg di langgar dari pihak berwajib ,kusus nya dari pihak JNT  atau kantor paket JNT nya ,tolong jagan di terima barang"" yg bakal di tahan di gudang ,karna bermasalah ,dan di tolak oleh pihak ,bea cukay,,mending di …",JNT,Lampung,2021-01-20 08:34:05.314241
1,Kerja engak bener paket cuma muter² engak jelas barang istimasi tgl 6 tgl 8 belum juga dateng,JNT,Lampung,2021-01-20 08:34:05.314241
1,"paket saya tidak gerak2 sudah 1 minggu, isinya makanan...kecewa dengan kinerja karyawannya..lambat..",JNT,Lampung,2021-01-20 08:34:05.314241
1,Paket lama bener Dateng nya ya Allah 3 hari barang gk di kirim kirim loh gila ngapain lah,JNT,Lampung,2021-01-20 08:34:05.314241
1,"tolong paketnya diantar sesuai dengan tanggal yg sudah tertera, jangan ngaret gini dong!",JNT,Lampung,2021-01-20 08:34:05.314241
1,"Beberapa hari lalu paket saya lama gak di antar2
dan saya bertanya kepada j&t cabang lain dan di berikan nomer salah satu scaner j&t bundaran gajah,, di wa GAK BALAS DI TELP GAK DI ANGKAT,,, saran saya JUAL AJA HP NYA",JNT,Lampung,2021-01-20 08:34:05.314241
1,"sangat buruk, paket saya dari tanggal 4 sampai sekarang belum di sampai juga, padahal saya mau mudik, dzolim bener ya j&t ini sumpah. kawan saya ngirim lewat jasa lain sudah sampai dalam waktu 4 hari, di toko yang sama, alamat jauhan dia, tapi sampainya duluan dia.",JNT,Lampung,2021-01-20 08:34:05.314241
1,"Parah pelayanannya KACAU...
2 kejadian yg sangat mengecewakan
Pertama dokumen lama banget sampenya padahal ditungguin mau urus berkas, …",JNT,Lampung,2021-01-20 08:34:05.314241
1,ini gajelas bgt si kurirnya ga nganter tau2 paket gua dibalikin udh nngu lama!!!!,JNT,Lampung,2021-01-20 08:34:05.314241
1,"paraah
cek resi pake 3 hari sdah di balam, tp belum dianter ke alamat tujuan
di tlp g angkat, layanan wa gak jelas, di dm g respon !!
ga salah2 namanya jnt expres masih kalah jauh sma JNE wooy",JNT,Lampung,2021-01-20 08:34:05.314241
1,"Super lemot, kalo pesen online pake jasa kirim yg Laen aja. jangan harap j&t bakal telat waktu pengiriman nya aja lemot apalagi kurirnya ngeselin banget dikirim dari jam 8 pagi malah dibalikin digudang jam 8 malam karna sudah batas pengiriman gak keburu gak jelas banget!!",JNT,Lampung,2021-01-20 08:34:05.314241
1,"Paket awalnya nyasar sampe Bandung udah 8hari ga nyampe, wa cs ga ada respon memuaskan, DM ig ga balas, telpon pelayanan ga di angkat, pergi ke konter jnt terdekat orangnya bilang gatau, kalau ada bintang -0 mah lebih cocok buat jnt.",JNT,Lampung,2021-01-20 08:34:05.314241
1,"lama bgt udh dari kmrn di bandar lampung ga di anter"" total perjalanan paket 4 hari tp blm sampe juga, malu sama kurir shopee yg 2 hari langsung smpe.",JNT,Lampung,2021-01-20 08:34:05.314241
1,Sekarang j&t lelet bgt lama sampainya.tidak seperti expedisi yg lain.tolong diperbaiki pelayanannya agar konsumen puas.paket saya Ket dibdl sudah 2 atau 3 hari sampai sekarang blm dikirim ke Pringsewu.terimakasih,JNT,Lampung,2021-01-20 08:34:05.314241
1,"Beli hp lewat shoppe, pakai j&t udh ada 4 hari ini.. paket masih aja ketahan di j&t bandar lampung... eh giliran beli barang yg harga nya ngga seberapa dan lebih jauh yg saya pesan, eh malah udh sampe duluan... padahal paket hp saya udh …",JNT,Lampung,2021-01-20 08:34:05.314241
1,"gilak jnt emg selelet itu ya? paket harusnya dateng tgl 16 juli tapi sampe skrg ga dtg"", niat kerja ga sih ? kecewa banget pake jnt",JNT,Lampung,2021-01-20 08:34:05.314241
1,Yang kerja pada bisa baca ngga ? Gimana ceritanya pesenan dikirim ke sesama lampung kok bisa belok jakarta dulu? Mau pesen yang satu provinsi biar cepet malah lebih lama.,JNT,Lampung,2021-01-20 08:34:05.314241
1,Paket saya sudah dri tggal 9 sudah di antar kurir posis sekitar bandar lamoung tp skrng sdh tggal 13 belum juga sampai kerumah..sprtinya kurirnya anter pake grobak semut,JNT,Lampung,2021-01-20 08:34:05.314241
1,"Atas nama kurir jnt jupriyanto, tolong paket saya antar. Tidak amanah",JNT,Lampung,2021-01-20 08:34:05.314241
1,"Ekspedisi pengiriman paket terburuk, kapok paket j&t gak akan pernah dipake lagi ini, masa paket gak sampe2 status pengiriman gak berubah2 kurirnya juga gak benar customer service terburuk gak pernah respon pokoknya saran jgn pernah pake nih ekspedisi lagi dah buruk bgt pelayanan dll kacau",JNT,Lampung,2021-01-20 08:34:05.314241
1,"Gimana ni jnt, paket saya ada 5, stuck di bandar lampung dari tanggal 26 September sampai 3 Oktober belum dikirim-kirim. Sudah 8 hari.",JNT,Lampung,2021-01-20 08:34:05.314241
1,woy paket gw kga jln jln dri tgl 6,JNT,Lampung,2021-01-20 08:34:05.314241
1,"Halo paket saya kemana? Dari tanggal 9 april 23 status telah dikirim dari pusat sortir sampai sekarang tidak berubah2, mangkrak dimana ini paket saya. Kerja yang bener dong. Sudah lewat dari estimasi",JNT,Lampung,2021-01-20 08:34:05.314241
3,"Paket udh 5 hari di dc balam trus estimasi tgl 15 smpe skrg blum dianter2 pdhal aku mau mudik , tlong cepat dikirim donk jd gk prlu retur mas nya 🙏🏼🙏🏼🙏🏼 …",JNT,Lampung,2021-01-20 08:34:05.314241
2,"Sama dengan komen2 di atas. KURIR MALAS MALAS, Barang nginep sampai 4 hari. Terutama yg di area Way Kandis, Bandarlampung",JNT,Lampung,2021-01-20 08:34:05.314241
1,"Parah paket dr tgl 5 sudah sampe sana, tp sampe sekarang udah tgl 7 paket gk di antar"", sampe customer ngomel"", tanggal 5 pagi keterangan paket dibawa kurir menuju lokasi anda, eh sore nya paket kembali ke kantor jnt & diam di tempat sampe sekarang gk gerak"", gk ganti"" itu status nya",JNT,Lampung,2021-01-20 08:34:05.314241
2,"Sumpah ya jnt ya kalo bisa dikasi nomer telpon kantor nya, lelet bngt paket udh 3hari dilokasi sortir ga dikirim2 🥴 …",JNT,Lampung,2021-01-20 08:34:05.314241
1,"Paket dah seharian lebih status telah berangkat trs gasampe” dari drop point ke gudang, nganternya pake siput apa gmn si. Di telp juga susah",JNT,Lampung,2021-01-20 08:34:05.314241
1,"Ini kenapa ya paket saya dri tgl 19 msih tetep di jnt bandar lampung, kenapa ga di kirim2 ke lampung tengah? Tumben pelayanan nya kayak gini",JNT,Lampung,2021-01-20 08:34:05.314241
1,"Paket seminggu gak dateng² padahal udah di gudang histori di samperin katanya belum di sortir
Itu paketan mahluk hidup padahal bang",JNT,Lampung,2021-01-20 08:34:05.314241
1,"Gak ngerti ini kenapa kurir nya males banget iya buat ngonfirmasi kalok paket Dateng hari ini, dan main ngereturn seenak nya aja, Padhal dulu selalu ngonfirmasi, . Tolong dong buat para kurir tlong ada handphone di pakek buat ngonfirmasi ke konsumen, tolong ini mah.",JNT,Lampung,2021-01-20 08:34:05.314241
1,paket ga gerak2 jingak,JNT,Lampung,2021-01-20 08:34:05.314241
1,Paket saya tiba tiba di retur tanpa adanya persetujuan,JNT,Lampung,2021-01-20 08:34:05.314241
1,"Bener bener busukkk, paket sudah sampai bandar lampung malah di kirim ke bengkulu! KACAUU !!!",JNT,Lampung,2021-01-20 08:34:05.314241
1,"Kurir gilak nanya alamat jam 11 malem, di aplikasi jam 11 siang dianter, sampe malem gak ada yg sampe malah jam 11 malem chat nanya alamat, gak sopan, knp gak dr siang nanya alamat, jelas2 alamat udah tertera disitu ! Nanya pake nyolot lagi!",JNT,Lampung,2021-01-20 08:34:05.314241
2,KA kpn paket saya  di antar nya tolong dongg kerja sama nyaa atau pihak yg bisa di hubungi kurir tah .apa saya kesana ambil sendrii,JNT,Lampung,2021-01-20 08:34:05.314241
1,"Min tolong lah, yang dikirim barang yang udah dateng duluan jangan kelamaann sortir.. punya saua udh dr tanggal 12 di gudang loo.. masa tidak ada pergerakan",JNT,Lampung,2021-01-20 08:34:05.314241
4,"Saya 2x kemari, dan keduanya sudah malam hari. Kemungkinan staf sudah pada capek, jadi sedikit cuek dan wajahnya tidak berseri2 lagi. Saya tidak paham sistem shift2annya. Pas kedatangan yang kedua, dari bagian dalam ada yang nyanyi2 …",JNT,Lampung,2021-01-20 08:34:05.314241
1,"Tolong dong dari pihak j&t harus lebih teliti lagi, misteri box itu harus di tiadakan . Kasian dong yg belinya, harganya mahal. Tidak real dengan di foto, saya tahu itu ulasan yg ada di shopee dari pihak toko misteri box ny,  agar pembeli …",JNT,Lampung,2021-01-20 08:34:05.314241
1,"Paket mandek berhari2 statusnya bandar lampung... Bisa dianter ga wey.. Klo ga bs sy ambil sendiri, di wa ga dibls2!!!!!",JNT,Lampung,2021-01-20 08:34:05.314241
1,Paket sya hilang 2x a pihak kurir ini sangat tidak bertanggung jawab. Konfirmasi pun tidak. Tolong ya sama mau barang trsbt dtg juga bukan .,JNT,Lampung,2021-01-20 08:34:05.314241
1,4 hari sebelum lebaran dah di dc sampe mau 2 minggu lebaran masih pula di dc sengaja gua diemin gua telp cs besoknya baru di anterin loh yo jgn mau di toel baru di anter loh untungnya gk ancur klo ancur gua anterin balik ke dc nya,JNT,Lampung,2021-01-20 08:34:05.314241
1,"paket udh mau 10 hari gak sampe2, d telpon gk ada yg d angkat, nanya kurir katany suruh d balikin oleh pembeliny. padahal sy pembeliny , nggk merasa ada yg nelpon ke saya.. ngarang aja",JNT,Lampung,2021-01-20 08:34:05.314241
5,Mana ini bang paket saya masak di sortir muluk di bantu lah arah yang ke way kanan ini,JNT,Lampung,2021-01-20 08:34:05.314241
1,Ngentod anjengg transit aje 2hari gilak apaa udh nunggu seminggu pelayanan buruk yatim lo karyawan karyawan males,JNT,Lampung,2021-01-20 08:34:05.314241
1,"Tolong dong,  di perbaiki sistem pemgirimananya, masa kalau ada paket saya yg harus nyamperin rumah kurirnya.. Di pemberitahuan pengiriman gagal, padahal kata org rumah gak ada yg datang, jangan gitu dong... Kita kan bayar",JNT,Lampung,2021-01-20 08:34:05.314241
1,"Pengiriman lambat,kurir yang bawa tidak mau cari alamat dengan bertanya,padahal sudah nyata dibarang tertera alamat jelas.sampai saat ini barang tidak sampai.ketika kurir ditelpon malah jawabnya alamay ibu tidak jelas mangkanya barang tidak …",JNT,Lampung,2021-01-20 08:34:05.314241
1,"kenapa ya lelet banget kurir nganterin ke alamat , dari pagi smpe malem ditungguin suka gak jelas !!!!",JNT,Lampung,2021-01-20 08:34:05.314241
1,Paket sudah 5 hari ada di Bandar Lampung tp tidak dikirim. Coba menghubungi kantor j&t Bandar Lampung tp tidak ada respon sama sekali. Via email dan WA hanya mesin yg menjawab. Terima kasih,JNT,Lampung,2021-01-20 08:34:05.314241
1,Kapok.. Kapok..buruk kurirnya.paket d titipin dgn orang lain.dan tdk ada bukti foto atau apa .tanpa konfirmasi dulu..sampai sekarang paketnya tdk d trims..hilang lenyap. …,JNT,Lampung,2021-01-20 08:34:05.314241
2,"Minggu ini jnt agak membagongkan masa paket yg harus nya 3 hari lalu udh sampe smpe hari ini masih blum dikirim jga, ujungnyabkan numpuk paket nya gak sampe2",JNT,Lampung,2021-01-20 08:34:05.314241
1,"Mohon untuk kurirnya ditingkatkan lg, karna paket blm sampai tpi keterangan sudah sampai ditambah lg wa saya dan ibu saya di blokir",JNT,Lampung,2021-01-20 08:34:05.314241
1,"Pengalaman buruk sama salah satu kurir J&T, beli barang di Shopee, cek hari Sabtu tertulis ""paket sudah diterima"". Tapi sama sekali belum diterima. Nelponin dari Minggu dan Senin, tidak ada yg angkat telepon. Datang langsung ke kantornya …",JNT,Lampung,2021-01-20 08:34:05.314241
1,"Aneh.. Super duper aneh. Alamat saya jelas, nama juga jelas, nomer telpon aktif. Tapi koq bisa bisanya barang yang saya pesan di shoopi ""katanya"" ada yg ambil ke DC J&T Langsung.bukti pembayaran ada disaya, masih saya simpen. Kenapa bisa …",JNT,Lampung,2021-01-20 08:34:05.314241
1,"Pelayanan terburuk !!!
Baru kali ini paket GK nyampe2, udh coba hubungin kantor pusat tapi GK ada jawaban. Padahal paket udh di bandar Lampung tapi GK sampe2 !!!!",JNT,Lampung,2021-01-20 08:34:05.314241
1,"Paket dari jakarta ke bandar lampung nginep di gudang transit gak jalan2... Kalo emang overload harusnya bisa diantisaipasi dong, tolong diperbaiki, kl bukan karna otomatis dr marketplace mah gak bakal saya milih j&t.. Mendingan Jne,",JNT,Lampung,2021-01-20 08:34:05.314241
1,"Tolong dong kak kurir nya di perbaiki lg khususnya untuk daerah kimaja prumnas Wayhalim Bandar Lampung
Merasa di kecewain aja stiap pembayarn slalu gk pernah jujur kurirnya . Mis: …",JNT,Lampung,2021-01-20 08:34:05.314241
1,paket udah 4 hari di sortir bandar lampung ga di kirim2 aneh,JNT,Lampung,2021-01-20 08:34:05.314241
1,"Paginya Masuk notip, pesanan hilang ... What ??? Kaget dong.. tiba tiba siang masuk notip lagi pesanan sedang diantarkan kealamat tujuan,,, tapi kok di status telah dibatalkan .. jadi ini maksdnya gimna ???? Udah lah telat, hilang lagi .. jadi ini gimna barangku... Yg bener yg mana ??",JNT,Lampung,2021-01-20 08:34:05.314241
1,"Gak amanah banget, paket harinya sampe hari ini malah di tahan, gak sesuai banget sama estimasinya",JNT,Lampung,2021-01-20 08:34:05.314241
1,Paket saya udah 5 hari di Lampung kok blom di kirim juga dari kemarin sedang translit terusss kok lelet benerr ya kenapa whay,JNT,Lampung,2021-01-20 08:34:05.314241
1,"jnt bandar lampung ini kenapa? paket saya dr tanggal 7 statusnya akan dikirim ke PNK-gateway. smpai tanggal 12 ni masih di sana, harusnya 1x24 jam barang sudah di proses. buruuuk bangeet, setau saya ini mah expedisi via laut yg lambat kaya gini. jnt pusat tolong dong di tindaklanjuti 😠😠😠 …",JNT,Lampung,2021-01-20 08:34:05.314241
1,"Pelayanan jnt lampung payah,
Keluhannya saya berada di jatiagung perbatasan bandar lampung - lampung selatan, menurut area sudah masuk lampung selatan, pick up 2 paket orderan dr shopee, sy …",JNT,Lampung,2021-01-20 08:34:05.314241
1,Kapok mmg pake j&t paket gk dkrim2 dtlpon gk d angkt2 walah mending sicepat pst sampe 3hr krg lebi,JNT,Lampung,2021-01-20 08:34:05.314241
1,"Percuma mencantumkan no telepon kalau tidak pernah diangkat, percuma ada customer service tapi tidak membalas pesan customer, baru kali ini ngerasa kecewa dengan j&t... …",JNT,Lampung,2021-01-20 08:34:05.314241
3,Paket kita muter2 sorti bandar Lampung kekota lain sekarang pesan kita diposisi kota Bengkulu...yg 1 Surabaya ke Pontianak sekarang kejakarta sortir mantabbbb ...,JNT,Lampung,2021-01-20 08:34:05.314241
1,"Tolong dong,Masak paket saya udah 2hari netep di Pusat bandar Lampung terus belum di Anter. Biasanya dari metro Sampe lokasi saya itu cuman 2-3hari lah ini 1 hari lebih bertelur di Situ dan belum di antar. Tolong,saya juga sudah Minta tindak lanjut dari pusat jnt Jakarta.",JNT,Lampung,2021-01-20 08:34:05.314241
1,"Di telpon hotline gk diangkat angkat..
Paket ga jelas sdh di bandarlampung tp tidak diantar , kalau ga ada kurirnya mending tutup dulu , jgn maksa buka",JNT,Lampung,2021-01-20 08:34:05.314241
1,Pengiriman saya dr tanggal 1  SDH dibandarlampung sampai skrg stak ny Masi dibalam juga skrg tgl 8 .ada apa.harus dgn siapa sy bilang,JNT,Lampung,2021-01-20 08:34:05.314241
1,"Sudah 2 minggu lebih nunggu barang ,smpai gakemana"" krn nungguiin paket,eh tiba"" statusnya udh diretur pdahal ga minta retur,udh ke dc ny lgsung ktny sdg dlm pngiriman,nyatnya smpe skrg pun engga dtg malahan sudah diretur,jgn mengecewakan pelanggan lagi atas apa yg terjadi pd kmi,semoga lebih amanah",JNT,Lampung,2021-01-20 08:34:05.314241
1,"Parah bgt paket udah nyampek di DC Bandar Lampung dari tgl 19 sampek detik ini tgl 23 gak gerak2
Oke paham lg overload bgt tp kmren sempet transit cuma 2hari sih trs dianter sm kurir tp yg skrg ini udah 4hari lohh",JNT,Lampung,2021-01-20 08:34:05.314241
1,Paket dibawa muter muter teros kemaren nyampe muara enim dan giliran sekarang paket udah di bandar lampung nyampe tirtayasa dibawa lagi ke dc 1 abis itu balik lagi ke tirtayasa kalo muter muter teros kapan nyampenya njing,JNT,Lampung,2021-01-20 08:34:05.314241
2,Pengiriman bener2 lama.. gk bergerak.. di shopee paling lambat harus di terima tgl 7 dan sampe skrg paket gk sampai.. padahal perlu skrg..,JNT,Lampung,2021-01-20 08:34:05.314241
1,Saya belanja dishopee keterangannya barang sampek diterima pdhal saya gak nerima apa2 saya tlpn kurirnya bilang mau anter sampek 3hr gak dianter +62 895-3339-28272 itu nomor kurirnya kalo kek gini kan gak bener pdhal saya mau pake minggu subuh malah barangnya gak dateng2,JNT,Lampung,2021-01-20 08:34:05.314241
1,Jnt gmn sih.. barang belum sampe di status malah sudah terkirim dari 2 hari lalu.. padahal aku sering beli ol dn pke jnt.. kok sekrng mlh jdi gini.. udh 2x oula kyk gini.. pecat aja tuh sprinter yg suka malsuin status tracking,JNT,Lampung,2021-01-20 08:34:05.314241
1,"Paket saya dari tanggal 30 pengiriman dari bandung ke bandar lampung tpi nyasar ke palembang tgl 4 dan sekarang udh tgl 10 itu paket gk bergerak², sedangkan paket saya yg beli tgl 8 dan sekarang tgl 10 udh sampe rumah dengan selamat.. itu paket pertama saya mau kapan sampenya sedangkan bentar lgi lebaran cuk dancuk j&t ini.",JNT,Lampung,2021-01-20 08:34:05.314241
1,"2x belanja online pakek J&T dan 2x juga dapat kurir aneh, status barang udah di terima dengan  saya sendiri, padahal 24 jam diam dirumah gak ada 1 pun kurir nganter paket kerumah",JNT,Lampung,2021-01-20 08:34:05.314241
1,"Kecewa sama pelayanannya. Paket saya dr shopee statusnya sudah diterima, tapi orang rumah gak ada yg terima paket. Dan yg menerima gak jelas siapa namanya. Nlp kmn2 gak ada yg jelas. KAPOK pake JNT",JNT,Lampung,2021-01-20 08:34:05.314241
1,"Kurir nya ga sopan pelayanan nya.malah marah marah ke customer, tolong dong kurirnya di kasih training customer sevice",JNT,Lampung,2021-01-20 08:34:05.314241
1,"parah... udah lama, mahal ngirim ke alamatnya penerimanya juga ngaco... mending JNE lah... ini nyesel nyoba2 pake JNT.. dibanding sebelah bisa telat semingguan",JNT,Lampung,2021-01-20 08:34:05.314241
1,"Tolong jelaskan kenapa paket saya kok malah balik lagi ke Jakarta... Sebelumnya saya cek sudah di bandar Lampung, sekarang malah balik ke Jakarta MAKSUDNYA APA....????? …",JNT,Lampung,2021-01-20 08:34:05.314241
1,"Tiap ada paket kenapa gak mau diantar?
Menjadi kurir itu gratis",JNT,Lampung,2021-01-20 08:34:05.314241
5,"Pelayanan bagus, parkir motor banyak, tapi untuk mobil tidak ada",JNT,Lampung,2021-01-20 08:34:05.314241
1,"wah, itu buruk",JNT,Lampung,2021-01-20 08:34:05.314241
1,Dua,JNT,Lampung,2021-01-20 08:34:05.314241
5,Layanan hebat dengan karyawan hebat,JNT,Lampung,2021-01-20 08:34:05.314241
4,Pelayanan bagus & cepat,JNT,Lampung,2021-01-20 08:34:05.314241
5,Itu bagus,JNT,Lampung,2021-01-20 08:34:05.314241
4,Seperti untuk waktu yang lama,JNT,Lampung,2021-01-20 08:34:05.314241
1,Lemottt,JNT,Lampung,2021-01-20 08:34:05.314241
1,sampo,JNT,Lampung,2021-01-20 08:34:05.314241
4,Pesan paketnya...,JNT,Lampung,2021-01-20 08:34:05.314241
1,Pelayanannya tidak bagus,JNT,Lampung,2021-01-20 08:34:05.314241
5,Tempat yang bagus untuk Ekspedisi,JNT,Lampung,2021-01-20 08:34:05.314241
3,pelayanan perlu banyak perbaikan,JNT,Lampung,2021-01-20 08:34:05.314241
1,menyebalkan sekali,JNT,Lampung,2021-01-20 08:34:05.314241
1,"Lelet, menyebalkan!!!",JNT,Lampung,2021-01-20 08:34:05.314241
5,Besar,JNT,Lampung,2021-01-20 08:34:05.314241
4,Bagus,JNT,Lampung,2021-01-20 08:34:05.314241
5,Ekspedisi yang direkomendasikan,JNT,Lampung,2021-01-20 08:34:05.314241
4,Ekspresikan bisnis online Anda,JNT,Lampung,2021-01-20 08:34:05.314241
5,Seperti biasa J&T Express,JNT,Lampung,2021-01-20 08:34:05.314241
1,"Ampir jam 10 blm di buka sama sx, pelayanannya pun juga lambat sx, ambil paket di kantor tunggu paket di keluarkan saja 1 jaman lebih.. kalo bisa di tambahkan lagi karyawannya biar pelayanannya ngak lambat",JNT,Maluku Utara,2021-01-20 08:34:05.314241
1,"Saya kira cuman saya akang yang bilang ini j &t tr bae, tapi ternyata banyak orang, barang sampe di kurir tidak ada pemberitahuan, menunggu buka dari jam 10 abistu saya balik selesai Jumat, masih tetap admin tidak ada setelah itu saya balik lagi jam 4,sudah tutup sungguh luar biasa j&t.",JNT,Maluku Utara,2021-01-20 08:34:05.314241
1,"Memang ee karja kong cuman mau enak tu bagini kasian tong p paket so mo satu Minggu ni tra perna antar,serta tong mo ambel kasana Depe embel"" Lebe banya, mo telfon Kasan model Deng putri malu kong tra pernah anka laki"" lagi kong, tolong lah klw kerja tu yang profesional sadiki anda tu di gaji, npa ngo nda mau antar Tako bensin abis?",JNT,Maluku Utara,2021-01-20 08:34:05.314241
